index,age,brand,calory,category,classification,content,detail,from_company,gram,img,info,ingredient,nutrient,title,성분등록번호
263,"키튼,어덜트,시니어,전연령",알모네이쳐 (ALMO NATURE),"1,230 kcal/kg (3.7 kcal/개)",고양이,습식간식,"참치살(99%), 쌀(1%)","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 3g 주재료 참치살, 쌀 식단정보 단일육류단백질,글루텐프리,비유전자변형 칼로리 1,230 kcal/kg (3.7 kcal/개) 원산지/제조사 태국/Songkla Canning Public Co.Ltd",태국/Songkla Canning Public Co.Ltd,3g,https://cdn.purplesto.re/media/store/sale/main_image/deal_almonature_cat_B131CT1702SS_thumb01.png,"단일육류단백질,글루텐프리,비유전자변형","참치살, 쌀",조단백 35.0%  조지방 0.2%  조섬유 0.3%  조회분 5.0%  수분 62.5% ,HFC 미니푸드 참치살,서울-19785호
264,"키튼,어덜트,시니어,전연령",지위픽 (ZIWI),"1,200 kcal/kg",고양이,습식사료,"사슴고기, 수분, 사슴 내장(간, 폐, 심장, 신장, 트라이프) 및 뼈, 병아리콩, 뉴질랜드 녹색홍합, DL-메티오닌, 건 켈프, 미네랄(황산마그네슘, 아연아미노산, 망간아미노산, 구리아미노산), 비타민(비타민 E, 비타민 B1, 비타민 B6 염산염, 비타민 D3, 엽산), 타우린","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식사료 중량 85g 주재료 사슴고기, 수분, 사슴 내장(간, 폐, 심장, 신장, 트라이프) 및 뼈 식단정보 검류미함유,그레인프리,글루텐프리 칼로리 1,200 kcal/kg 원산지/제조사 뉴질랜드/Ziwi Ltd",뉴질랜드/Ziwi Ltd,85g,https://cdn.purplesto.re/media/store/sale/main_image/ziwipeak_cat_B046CF21_thumb01.png,"검류미함유,그레인프리,글루텐프리","사슴고기, 수분, 사슴 내장(간, 폐, 심장, 신장, 트라이프) 및 뼈",조단백 13%  조지방 6%  칼슘 0.48%  인 0.33%  수분 76%,주식캔 사슴고기,제 서울-15608호
265,"어덜트,시니어",캣츠파인푸드 (CATZ FINEFOOD),944 kcal/kg,고양이,습식사료,"닭, 육수, 미네랄, 마카다미아 너트 오일","연령구분 어덜트,시니어 푸드타입 습식사료 중량 400g, 200g 주재료 닭, 육수, 미네랄 식단정보 검류미함유,그레인프리,글루텐프리,비유전자변형 칼로리 944 kcal/kg 원산지/제조사 독일/Landguth Heimtiernahrung GmbH",독일/Landguth Heimtiernahrung GmbH,"400g, 200g",https://cdn.purplesto.re/media/store/sale/main_image/catzfinefood_cat_B053CF07_thumb01.png,"검류미함유,그레인프리,글루텐프리,비유전자변형","닭, 육수, 미네랄",조단백 8.2%  조지방 3.6%  칼슘 0.15%  인 0.2%  수분 88%,주식캔 퓨레 no.103 닭고기,
266,"키튼,어덜트,시니어,전연령",어플라우즈 (APPLAWS),570 kcal/kg (40kcal/캔),고양이,습식간식,"참치순살, 참치육수, 미역, 익힌쌀알","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 70g 주재료 참치순살, 참치육수, 미역 식단정보 검류미함유 칼로리 570 kcal/kg (40kcal/캔) 원산지/제조사 태국/MPM Products",태국/MPM Products,70g,https://cdn.purplesto.re/media/store/sale/main_image/deal_applaws_cat_B004CT4701WS_thumb01.png,검류미함유,"참치순살, 참치육수, 미역",조단백 15.0% 조지방 4.0% 조섬유 1.0% 조회분 1.5% 수분 82.0%,치킨 버라이어티팩,제 서울 25024호
267,"어덜트,시니어",닥터링크 (DR.LINK),997 kcal/kg (199.4 kcal/캔),고양이,습식사료,"칠면조(살코기, 심장, 간, 목), 육수(가금류), 미네랄(아연,망간,일수화물), MOS(만난올리고당), FOS(프락토올리고당), 연어오일, 해바라기오일, 보리지 오일, 차전자피, 타피오카 4%(최대)  * 1kg당 영양보충제 함량: 비타민 D3 200IU, 비타민 E(모두 rac-알파-토코페릴 아세테이트) 30 IU, 비오틴(D-(+)-비오틴): 300mcg, 아연(황산아연, 일수화물) 15mg, 망간(망간-(II)-황산염, 일수화물) 3mg, 요오드(요오드산 칼슘, 무수) 0.75mg, DL-메티오닌 20mg, 타우린 1,500mg","연령구분 어덜트,시니어 푸드타입 습식사료 중량 200g 주재료 칠면조, 육수(가금류), 미네랄(아연,망간,일수화물) 식단정보 단일육류단백질,그레인프리,글루텐프리 칼로리 997 kcal/kg (199.4 kcal/캔) 원산지/제조사 독일/Landguth Heimtiernahrung GmbH",독일/Landguth Heimtiernahrung GmbH,200g,https://cdn.purplesto.re/media/store/sale/main_image/drlink_cat_B107CF08_thumb01.png,"단일육류단백질,그레인프리,글루텐프리","칠면조, 육수(가금류), 미네랄(아연,망간,일수화물)",조단백 11%  조지방 5.8%  칼슘 0.24%  인 0.17%  수분 79%,주식캔 no.35 퓨어센서티브 칠면조,제 EE12G0001호
268,"어덜트,시니어",나우 (NOW),"3,988 kcal/kg",고양이,건사료,"뼈를 발라낸 송어, 통건조란, 감자,완두콩, 천연맛, 카놀라유, 아마인, 코코넛오일, 뼈를 발라낸 연어, 뼈를 발라낸 청어, 탄산칼슘, 토마토, 알팔파, 사과, 당근, 고구마, 호박, 바나나, 블루베리, 크랜베리, 블랙베리, 석류, 파파야, 렌즈콩, 브로콜리, 말린 치커리뿌리, 인산, 염화나트륨, 염화칼륨, 염화콜린, 비타민합제(A, D3, E, C, B12 등), 미광량물질류합제(아연, 철, 구리 등), L-리진, L-카르티닌","연령구분 어덜트,시니어 푸드타입 건사료 중량 3.6kg, 100g, 7.2kg, 1.8kg 주재료 뼈를 발라낸 송어, 통건조란, 감자 식단정보 그레인프리,글루텐프리 칼로리 3,988 kcal/kg 원산지/제조사 캐나다/Petcurean Pet Nutrition Inc.",캐나다/Petcurean Pet Nutrition Inc.,"3.6kg, 100g, 7.2kg, 1.8kg",https://cdn.purplesto.re/media/store/sale/main_image/now_cat_B012CF04_thumb01.png,"그레인프리,글루텐프리","뼈를 발라낸 송어, 통건조란, 감자",조단백 30.0%  조지방 19.0%  칼슘 0.9%  인 0.5%  수분 10.0%,피쉬 어덜트,제 서울-22065호
269,"어덜트,시니어",파미나 (FARMINA),"4,492 kcal/kg",고양이,저온건조 사료,"양고기, 고등어, 양 간, 양 폐, 식물성 글리세린, 파슬리, 건조 치커리, 초록입홍합, 염화콜린, 탄산칼슘, 켈프, 아마씨, 천연항산화제(천연혼합토코페롤, 로즈마리 추출물), 타우린, 황산제일철, 산화아연, 비타민E, 나이아신, 황산구리, 비타민B1, 아셀렌산나트륨, 황산망간, D 판토텐산칼슘, 비타민A 분말(레티놀분말), 비타민B2(리보플라빈), 비오틴, 비타민B6염산염(피리독신 염산염), 비타민B12(시아노토발라민), 요오드산칼슘, 엽산, 비타민D3(콜레칼시페롤)","연령구분 어덜트,시니어 푸드타입 저온건조 사료 중량 500g 주재료 양고기, 고등어, 양 간 식단정보 그레인프리,글루텐프리 칼로리 4,492 kcal/kg 원산지/제조사 뉴질랜드/Absolute Pets International Pte, Ltd.","뉴질랜드/Absolute Pets International Pte, Ltd.",500g,https://cdn.purplesto.re/media/store/sale/main_image/deal_farmina_cat_option5_thum01.png,"그레인프리,글루텐프리","양고기, 고등어, 양 간",조단백 30%  조지방 25%  칼슘 1%  인 0.5%  수분 19%,샘플 골라담기,제 CCBZZ0008호
270,"키튼,어덜트,시니어,전연령",오픈팜 (OPENFARM),"3,840 kcal/kg",고양이,건사료,"연어, 흰살생선분말, 청어분말, 병아리콩, 렌즈콩(레드), 코코넛오일(혼합토코페롤 보존), 청어오일(혼합토코페롤 보존), 호박, 천연향료(건조흰살생선), 렌즈콩(그린), 연어오일, 크랜베리, 치커리뿌리, 사과, 민들레잎, 염화콜린, 소금, 강황, 유카추출물, 염화칼륨, 혼합토코페롤(천연보존제), 탄산칼슘, 아연단백질화합물, 철단백질화합물, 구리단백질화합물, 망간단백질화합물, 아셀렌산나트륨, 요오드산칼슘, 비타민E, 비타민B1질산염, 나이아신, 판토텐산, 비오틴, 비타민A아세테이트, 비타민B2, 비타민B12, 비타민D3, 엽산, 타우린, 로즈마리","연령구분 키튼,어덜트,시니어,전연령 푸드타입 건사료 중량 57g (샘플) 주재료 연어, 흰살생선분말, 청어분말 식단정보 그레인프리,글루텐프리 칼로리 3,840 kcal/kg 원산지/제조사 미국/Open Farm Inc.",미국/Open Farm Inc.,57g (샘플),https://cdn.purplesto.re/media/store/sale/main_image/openfarm_cat_B123CF12_thumb01.png,"그레인프리,글루텐프리","연어, 흰살생선분말, 청어분말",조단백 41.0%  조지방 20.0%  칼슘 1.58%  인 1.2%  수분 8%,연어,CCC020024호
271,"키튼,어덜트,시니어,전연령",로우즈 사시 (RAWZ SASHI),460 kcal/kg (23 kcal/파우치),고양이,습식간식,"참치, 생선 육수, 호박, 타피오카 전분","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 50g 주재료 참치, 생선 육수, 호박 식단정보 그레인프리,글루텐프리,음수량충전 칼로리 460 kcal/kg (23 kcal/파우치) 원산지/제조사 태국/Rawz Natural Pet Food",태국/Rawz Natural Pet Food,50g,https://cdn.purplesto.re/media/store/sale/main_image/deal_rawssashi_cat_B133CT0102SS_thumb01.png,"그레인프리,글루텐프리,음수량충전","참치, 생선 육수, 호박",조단백 11%  조지방 0.25%  조섬유 0.5%  조회분 1.0%  수분 87% ,참치&호박,제 VVHDR0031호
272,"키튼,어덜트,시니어,전연령",K9 내추럴 (K9 NATURAL),"1,060 kcal/kg (90 kcal/캔)",고양이,습식사료,"양의 심장, 연어, 양의 신장, 양의 혈액, 아마씨, 뉴질랜드 녹색입홍합, 다시마, 비타민E, 아연, 카놀라오일, 망간, 티아민, 비타민D3, 엽산, 물","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식사료 중량 85g 주재료 양의 심장, 연어, 양의 신장 식단정보 검류미함유,그레인프리,글루텐프리 칼로리 1,060 kcal/kg (90 kcal/캔) 원산지/제조사 뉴질랜드/K9 Natural Foods Limited",뉴질랜드/K9 Natural Foods Limited,85g,https://cdn.purplesto.re/media/store/sale/main_image/deal_k9natural_cat_B008CF0405SS_thumb01.png,"검류미함유,그레인프리,글루텐프리","양의 심장, 연어, 양의 신장",조단백 8.5%  조지방 7.5%  칼슘 0.3%  인 0.29%  수분 81%,피스트 캔 양고기와 연어,
273,"키튼,어덜트,시니어,전연령",헤일로 (HALO),985 kcal/kg (154 kcal/캔),고양이,습식사료,"칠면조, 칠면조육수, 닭간, 당근, 풋강낭콩, 셀러리, 고구마, 완두콩, 제삼인산칼슘, 겨잣잎, 오크라, 구아검, 아마씨유, 염화칼륨, 호박, 잔탄검, 미량광물질합제(철-아미노산킬레이트, 아연-아미노산킬레이트 등), 염화콜린, 비타민제합제(비타민E, 비타민B1질산염 등), 타우린, 건조켈프, 황산마그네슘, 연어오일, 천연착향료","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식사료 중량 156g 주재료 칠면조, 칠면조육수, 닭간 식단정보 그레인프리,글루텐프리,비유전자변형 칼로리 985 kcal/kg (154 kcal/캔) 원산지/제조사 미국/Halo pet",미국/Halo pet,156g,https://cdn.purplesto.re/media/store/sale/main_image/halo_cat_B044CF11_thumb01.png,"그레인프리,글루텐프리,비유전자변형","칠면조, 칠면조육수, 닭간",조단백 9.6%  조지방 8.0%  칼슘 0.3%  인 0.3%  수분 78.9%,어덜트 그레인프리 칠면조 스튜,제 II6TM0009호
274,"키튼,어덜트,시니어,전연령",오쥬바이로우즈 (AUJOU BY RAWZ),852 kcal/kg (60 kcal/파우치),고양이,습식사료,"닭고기, 닭고기 육수, 타피오카전분, 호박, 당근, 해바라기씨 오일, 미네랄(마그네슘 아미노산 킬레이트, 아연 아미노산 킬레이트, 철 아미노산 킬레이트, 망간 아미노산 킬레이트, 구리 아미노산 킬레이트, 칼슘 요오드, 소듐 셀레나이트), 염화 칼슘, 인산 칼륨, 생선 오일, 인산 칼륨, 비타민(아스코르브 산(비타민C공급원), 비타민 B1질산염, 비타민 E 보충제, 니아신 보충제, 비타민A 보충제, d-칼슘 팬토테네이트, 리보플라빈 보충제, 피리독신 염산염, 엽산, 비오틴, 비타민 B12 보충제, 비타민 D3보충제), 파슬리, 염화콜린, 소금, 타우린, 염화 칼륨.","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식사료 중량 69g 주재료 닭고기, 닭고기 육수, 타피오카 전분 식단정보 그레인프리,글루텐프리 칼로리 852 kcal/kg (60 kcal/파우치) 원산지/제조사 태국/Raws Natural Pet Food",태국/Raws Natural Pet Food,69g,https://cdn.purplesto.re/media/store/sale/main_image/aujoubyrawz_cat_B030CF03_thumb01.png,"그레인프리,글루텐프리","닭고기, 닭고기 육수, 타피오카 전분",조단백 18.64%  조지방 2.09%  칼슘 0.3%  인 0.21%  수분 82%,주식 파우치 닭가슴살&호박,제 서울-19744호
275,"키튼,어덜트,시니어,전연령",어플라우즈 (APPLAWS),750 kcal/kg (45 kcal/컵),고양이,습식간식,"가다랑어(참치과) 흰살, 가다랑어 육수, 쌀, 새우","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 60g 주재료 가다랑어(참치), 가다랑어육수, 쌀, 새우 식단정보 검류미함유 칼로리 750 kcal/kg (45 kcal/컵) 원산지/제조사 태국/MPM Products",태국/MPM Products,60g,https://cdn.purplesto.re/media/store/sale/main_image/deal_applaws_cat_B004CT0731ss_thumb01_mwhUozc.png,검류미함유,"가다랑어(참치), 가다랑어육수, 쌀, 새우",조단백 15.5% 조지방 2.0% 조섬유 0.5% 조회분 1.5% 수분 81.0%,이지필 참치와 새우,제 서울-22066호
276,"어덜트,시니어",캣츠파인푸드 (CATZ FINEFOOD),954 kcal/kg,고양이,습식사료,"칠면조필렛, 육수, 토끼 심장, 칠면조 간, 닭지방, 미네랄, 치아씨앗, 보리지 오일","연령구분 어덜트,시니어 푸드타입 습식사료 중량 85g 주재료 칠면조필렛, 육수, 토끼 심장 식단정보 검류미함유,그레인프리,글루텐프리 칼로리 954 kcal/kg 원산지/제조사 독일/Landguth Heimtiernahrung GmbH",독일/Landguth Heimtiernahrung GmbH,85g,https://cdn.purplesto.re/media/store/sale/main_image/catzfinefood_cat_B053CF13_thumb01.png,"검류미함유,그레인프리,글루텐프리","칠면조필렛, 육수, 토끼 심장",조단백 8.9%  조지방 3%  칼슘 0.2%  인 0.15%  수분 88%,"주식캔 필렛 no.409 칠면조, 닭고기와 토끼",GGHA50028호
277,"키튼,어덜트,시니어,전연령",오쥬바이로우즈 (AUJOU BY RAWZ),869 kcal/kg (61 kcal/파우치),고양이,습식사료,"닭고기, 닭고기 육수, 오리, 타피오카 전분, 미네랄(마그네슘 아미노산 킬레이트, 아연 아미노산 킬레이트, 철 아미노산 킬레이트, 망간 아미노산 킬레이트, 구리 아미노산 킬레이트, 칼슘 요오드, 소듐 셀레나이트), 해바라기씨오일, 염화칼슘, 생선 오일, 인산 칼륨, 비타민(아스코르브 산(비타민C공급원), 비타민 B1질산염, 비타민 E 보충제, 니아신 보충제, 비타민A 보충제, d-칼슘 팬토테네이트, 리보플라빈 보충제, 피리독신 염산염, 엽산, 비오틴, 비타민 B12 보충제, 비타민 D3보충제), 파슬리, 염화콜린, 소금, 타우린, 염화 칼륨.","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식사료 중량 69g 주재료 닭고기, 닭고기 육수, 오리 식단정보 그레인프리,글루텐프리 칼로리 869 kcal/kg (61 kcal/파우치) 원산지/제조사 태국/Raws Natural Pet Food",태국/Raws Natural Pet Food,69g,https://cdn.purplesto.re/media/store/sale/main_image/deal_aujoubyrawz_cat_B030CF0207ss_thumb01.png,"그레인프리,글루텐프리","닭고기, 닭고기 육수, 오리",조단백 20.12%  조지방 2.16%  칼슘 0.37%  인 0.22%  수분 82%,주식 파우치 닭가슴살&오리,제 서울-20528호
278,"키튼,어덜트,시니어,전연령",보레알 (BOREAL),"3,492 kcal/kg",고양이,건사료,"칠면조, 송어, 청어, 말린계란, 고구마, 메밀, 렌즈콩, 호박, 천연향, 아마씨, 치킨지방, 말린억새풀, 레시틴, 블루베리, 크랜베리, 사과, 시금치, 프로피온산칼슘, 삼인산나트륨, DL-메티오닌, 효모추출물, 치커리뿌리추출물, 타우린, 염화콜린, 소금, 말린켈프, L-라이신, L-트립토판, 푸마르산, 젖산, 구연산, 말산, 유카시데게라추출물, 백리향추출물, 산화아연, 황산제일철, 아연아미노산복합체, 철아미노산복합체, 니아신아미드, 산화망간, 비타민E, 비타민A, 칼슘판토텐산, 리보플라빈, 티아민모노니트레이트, 피리독신히드로클로라이드, 황산구리, 구리, 구리단백질, 망간아미노산복합체, 엽산, 비타민D3, 비타민B12, 비오틴, 요오드산칼슘, 셀렌산나트륨, 로즈마리추출물.","연령구분 키튼,어덜트,시니어,전연령 푸드타입 건사료 중량 2.2kg, 5.4kg 주재료 칠면조, 송어, 청어 식단정보 그레인프리,글루텐프리 칼로리 3,492 kcal/kg 원산지/제조사 캐나다/Boreal Pet Foods.",캐나다/Boreal Pet Foods.,"2.2kg, 5.4kg",https://cdn.purplesto.re/media/store/sale/main_image/boreal_cat_B050CF03_thumb01.png,"그레인프리,글루텐프리","칠면조, 송어, 청어",조단백 36%  조지방 16%  칼슘 1.8%  인 1.1%  수분 10%,오리지널 그레인프리 칠면조&송어,
