uuid,category,brand,title,age,classification,content,nutrient,info,gram,calory,ingredient,detail,from_company,성분등록번호,img
321,고양이,지위픽 (ZIWI),주식캔 소고기,"키튼,어덜트,시니어,전연령",습식사료,"소고기, 수분, 소 내장(폐, 신장, 트라이프, 간) 및 뼈, 병아리콩, 뉴질랜드 녹색홍합, DL-메티오닌, 건 켈프, 미네랄(황산마그네슘, 아연아미노산, 망간아미노산, 구리아미노산), 비타민(비타민 E, 비타민 B1, 비타민 B6 염산염, 엽산, 비타민 D3), 타우린",조단백 11%  조지방 7%  칼슘 0.48%  인 0.35%  수분 75.5%,"검류미함유,그레인프리,글루텐프리",85g,"1,250 kcal/kg","소고기, 수분, 소 내장(폐, 신장, 트라이프, 간) 및 뼈","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식사료 중량 85g 주재료 소고기, 수분, 소 내장(폐, 신장, 트라이프, 간) 및 뼈 식단정보 검류미함유,그레인프리,글루텐프리 칼로리 1,250 kcal/kg 원산지/제조사 뉴질랜드/Ziwi Ltd",뉴질랜드/Ziwi Ltd,제 서울-15608호,https://cdn.purplesto.re/media/store/sale/main_image/ziwipeak_cat_B046CF18_thumb01.png
322,고양이,그랜마메이스 (GRANDMAMAES),그레인프리 치킨,"키튼,어덜트,시니어,전연령",건사료,"닭고기분말, 완두콩, 렌틸콩, 병아리콩, 청어분, 계란, 태평양청어오일, DL_메틸오닌, 킬레이트탄산칼슘, 레시틴, 킬레이트염화콜린, L-레진, 타우린, 유카시디게라추출물, 비타민E, 니아신첨가물, 유기농건다시마, 질산염, 리보프라빈, 아스코르브산, 비오틴, 판토텐산, D-칼슘, 비타민B12, 비타민A, 비타민D3, 구연산, 엽산, 킬레이트염화나트륨, 철황산염, 아연황산염, 킬레이트아연, 황산구리, 산화아연, 황산망간, 킬레이트망간, 킬레이트구리, 산화망간, 셀레늄, 킬레이트요오드산칼슘",조단백 35%  조지방 17%  칼슘 1.04%  인 0.8%  수분 10%,"그레인프리,글루텐프리,비유전자변형",5.4kg,"3,700 kcal/kg","닭고기분말, 완두콩, 렌틸콩","연령구분 키튼,어덜트,시니어,전연령 푸드타입 건사료 중량 5.4kg 주재료 닭고기분말, 완두콩, 렌틸콩 식단정보 그레인프리,글루텐프리,비유전자변형 칼로리 3,700 kcal/kg 원산지/제조사 미국/SOUTHERN TIER PET NUTRTION. USA",미국/SOUTHERN TIER PET NUTRTION. USA,EEGSB0043호,https://cdn.purplesto.re/media/store/sale/main_image/grandmamaes_cat_B120CF01_thumb01.png
323,고양이,어플라우즈 (APPLAWS),습식캔 오션피쉬,"키튼,어덜트,시니어,전연령",습식간식,"고등어, 참치순살, 생선육수(고등어, 참치육수), 익힌쌀알",조단백 15.0% 조지방 4.0% 조섬유 2.0% 조회분 2.0% 수분 85.0%,검류미함유,70g,530 kcal/kg (37kcal/캔),"고등어, 참치순살, 생선육수(고등어, 참치육수)","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 70g 주재료 고등어, 참치순살, 생선육수(고등어, 참치육수) 식단정보 검류미함유 칼로리 530 kcal/kg (37kcal/캔) 원산지/제조사 태국/MPM Products",태국/MPM Products,제 서울 25028호,https://cdn.purplesto.re/media/store/sale/main_image/applaws_cat_B004CT41_thumb01.png
324,고양이,우주캣 (SPACE CAT),미니 우주꼬리 낚시대 세트 ,"퍼피,키튼,어덜트,시니어,전연령",파우더형 건강보조식품,"생(raw) 염소우유, 레드크릴, 코코넛가루, 비트루트, 연어오일, L-라이신, 개밀, 쐐기풀, 멀레인 잎, 마시멜로루트, 토코페놀",조단백 31.1% 조지방 20.1% 조섬유 2.7% 조회분 6.36% 수분 7.9%,비유전자변형,266g,"4,010 kcal/kg","생(raw) 염소우유, 레드크릴, 코코넛가루","연령구분 퍼피,키튼,어덜트,시니어,전연령 푸드타입 파우더형 건강보조식품 중량 266g 주재료 생(raw) 염소우유, 레드크릴, 코코넛가루 식단정보 비유전자변형 칼로리 4,010 kcal/kg 원산지/제조사 미국/Steve's Real Food",미국/Steve's Real Food,제 GGHA50309 호,https://cdn.purplesto.re/media/store/sale/main_image/deal_spacecat_cat_B122CS0201SS_thumb01.png
325,고양이,파미나 (FARMINA),그레인프리 청어&오렌지,"어덜트,시니어",건사료,"얼리지 않은 청어(32%), 수분을 제거한 청어(30%), 고구마, 청어 오일, 수분을 제거한 달걀(5%), 완두콩 섬유소, 건조 당근, 건조 알팔파, 이눌린, 프락토올리고당, 이스트 추출물(만난올리고당의 원료), 건조 스위트 오렌지(0.5%), 건조 사과, 건조 석류, 건조 시금치, 차전자피(0.3%), 건조 블루베리, 소금, 건조 맥주효모, 강황(0.2%), 비타민 A, 비타민 D3, 비타민 E, 아스코르브산(수용성 비타민 C), 나이아신(수용성 비타민 B3), 판토텐산 칼슘(수용성 비타민 B5), 리보플라빈(수용성 비타민B2), 피리독신 염산염(수용성 비타민 B6), 티아민(수용성 비타민 B1), 비오틴(수용성 비타민 H), 엽산(수용성 비타민 B9), 비타민 B12, 염화콜린, 베타카로틴, 아연 아미노산(메티오닌) 킬레이트, 망간 아미노산(메티오닌) 킬레이트, 철분 아미노산(글리신), 구리 아미노산(메티오닌) 킬레이트, DL- 메티오닌, 타우린(4000mg/kg 이상), 정제하고 가수분해한 초록입홍합(글루코사민(1200mg/kg이상)과 콘드로이틴 황산(900mg/kg이상)의 원료), 알로에 베라겔, 녹차 추출물, 로즈마리 추출물, 혼합토코페롤(천연 항산화제)",조단백 44%  조지방 20%  칼슘 1%  인 0.9%  수분 8%,"그레인프리,글루텐프리",1.5kg,"4,204 kcal/kg","얼리지 않은 청어, 수분을 제거한 청어, 고구마","연령구분 어덜트,시니어 푸드타입 건사료 중량 1.5kg 주재료 얼리지 않은 청어, 수분을 제거한 청어, 고구마 식단정보 그레인프리,글루텐프리 칼로리 4,204 kcal/kg 원산지/제조사 이탈리아/RUSSO MANGIMI S.p.A",이탈리아/RUSSO MANGIMI S.p.A,CCC020024호,https://cdn.purplesto.re/media/store/sale/main_image/farmina_cat_B039CF14_thumb02_qd4bIJS.png
326,고양이,어플라우즈 (APPLAWS),이지필 참치와 오징어 ,"키튼,어덜트,시니어,전연령",습식간식,"가다랑어(참치), 가다랑어육수, 쌀, 오징어",조단백 13.0% 조지방 2.0% 조섬유 1.5% 조회분 1.5% 수분 85.0%,검류미함유,60g,570 kcal/kg (34.2 kcal/컵),"가다랑어(참치), 가다랑어육수, 쌀, 오징어","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 60g 주재료 가다랑어(참치), 가다랑어육수, 쌀, 오징어 식단정보 검류미함유 칼로리 570 kcal/kg (34.2 kcal/컵) 원산지/제조사 태국/MPM Products",태국/MPM Products,제 서울-20527호,https://cdn.purplesto.re/media/store/sale/main_image/deal_applaws_cat_B004CT0630ss_thumb01_N0J543g.png
327,고양이,지위픽 (ZIWI),주식캔 호키 ,"키튼,어덜트,시니어,전연령",습식사료,"남방대구(Hoki), 이집트콩, 어류부산물(남방대구 간 및 뼈), 뉴질랜드 녹색홍합, DL-메티오닌, 미네랄(제2인산칼륨, 황산마그네슘, 아연아미노산, 망간아미노산, 구리아미노산), 다시마, 비타민합제(염화콜린, 비타민 E, 비타민 B1, 비타민 B3, 비타민 B6, 비타민 B2, 비타민 D3, 엽산), 천일염, 타우린",조단백 13%  조지방 5%  칼슘 0.53%  인 0.45%  수분 76.5%,"검류미함유,그레인프리,글루텐프리",85g,"1,200 kcal/kg","남방대구(Hoki), 이집트콩, 어류부산물(남방대구 간 및 뼈)","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식사료 중량 85g 주재료 남방대구(Hoki), 이집트콩, 어류부산물(남방대구 간 및 뼈) 식단정보 검류미함유,그레인프리,글루텐프리 칼로리 1,200 kcal/kg 원산지/제조사 뉴질랜드/Ziwi Ltd",뉴질랜드/Ziwi Ltd,제 서울-15608호,https://cdn.purplesto.re/media/store/sale/main_image/deal_ziwipeak_cat_B046CF2202SS_thumb01.png
328,고양이,알모네이쳐 (ALMO NATURE),HFC 내츄럴 캔 키튼 닭고기,"키튼,어덜트,시니어,전연령",습식간식,"닭고기살(50%), 정제수(34%), 쌀(6%), 치즈(5%), 해바라기씨오일(3%), 닭간(1%), 계란(1%)",조단백 11.0%  조지방 4.8%  조섬유 0.3%  조회분 1.0%  수분 82.0% ,"글루텐프리,비유전자변형",70g,"1,195 kcal/kg (84 kcal/캔)","닭고기살, 정제수, 쌀","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 70g 주재료 닭고기살, 정제수, 쌀 식단정보 글루텐프리,비유전자변형 칼로리 1,195 kcal/kg (84 kcal/캔) 원산지/제조사 태국/HI-Q FOOD PRODUCTS CO.LTD",태국/HI-Q FOOD PRODUCTS CO.LTD,서울-22259호,https://cdn.purplesto.re/media/store/sale/main_image/almonature_cat_B131CT14_thumb01.png
329,고양이,알모네이쳐 (ALMO NATURE),HFC 미니푸드 참치살 ,"키튼,어덜트,시니어,전연령",습식간식,"참치살(99%), 쌀(1%)",조단백 35.0%  조지방 0.2%  조섬유 0.3%  조회분 5.0%  수분 62.5% ,"단일육류단백질,글루텐프리,비유전자변형",3g,"1,230 kcal/kg (3.7 kcal/개)","참치살, 쌀","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 3g 주재료 참치살, 쌀 식단정보 단일육류단백질,글루텐프리,비유전자변형 칼로리 1,230 kcal/kg (3.7 kcal/개) 원산지/제조사 태국/Songkla Canning Public Co.Ltd",태국/Songkla Canning Public Co.Ltd,서울-19785호,https://cdn.purplesto.re/media/store/sale/main_image/deal_almonature_cat_B131CT1702SS_thumb01.png
330,고양이,뉴로 (NULO),프리스타일 그레인프리 닭고기&대구,"키튼,어덜트,시니어,전연령",건사료,"닭고기, 칠면조, 대구, 완두콩, 렌틸콩, 닭고기지방, 천연향, 콩섬유질, 아마씨, 건조치커리뿌리, 건조켈프, 건조고구마, 건조크랜베리, 탄산칼슘, DL-메티오닌, 타우린, 아연단백질, 염화콜린, 비타민E, L-아스코르빌-2-폴리포스페이트(비타민C공급원), 철단백질, 니아신, 구리 단백질, 티아민모노니트레이트, 판토텐산칼슘, 비타민A, 산화망간, 피리독신염산염, 소디움셀레 나이트, 리보플라빈, 건조바실러스발효균, 유카시데게라추출물, 비타민B12, 요오드산칼슘, 엽산, 로즈마리추출물",조단백 42%  조지방 12%  칼슘 1.3%  인 0.9%  수분 10%,"그레인프리,글루텐프리,비유전자변형,유산균","2.2kg, 5.4kg","3,868 kcal/kg","닭고기, 칠면조, 대구","연령구분 키튼,어덜트,시니어,전연령 푸드타입 건사료 중량 2.2kg, 5.4kg 주재료 닭고기, 칠면조, 대구 식단정보 그레인프리,글루텐프리,비유전자변형,유산균 칼로리 3,868 kcal/kg 원산지/제조사 미국/Nulo Inc",미국/Nulo Inc,,https://cdn.purplesto.re/media/store/sale/main_image/nulo_cat_B137CF06_thumb01.png
331,고양이,로투스 (LOTUS),그레인프리 저스트 쥬시 포크 스튜,"키튼,어덜트,시니어,전연령",습식사료,"돼지 고기, 돼지 스프, 당근, 감자 전분, 제1인산염, 탄산 칼슘, 소금, 올리브 오일, 연어 오일, 해바라기 오일, 한천, 염화 칼륨, 염화 콜린, 타우린, 아연, 철, 비타민E, 니아신, 망간, 티아민, 구리, 판토텐산 칼슘, 리보플라빈, 비타민A, 피리독신, 비타민B12, 비오틴, 요오드화칼륨, 엽산, 비타민D3, 아셀렌산나트륨",조단백 15.13%  조지방 3.64%  칼슘 0.25%  인 0.25%  수분 77.84%,"단일육류단백질,그레인프리,비유전자변형",70g,897 kcal/kg,"돼지고기, 돼지 스프, 당근","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식사료 중량 70g 주재료 돼지고기, 돼지 스프, 당근 식단정보 단일육류단백질,그레인프리,비유전자변형 칼로리 897 kcal/kg 원산지/제조사 미국/Lotus Pet Foods",미국/Lotus Pet Foods,제 VVHDR0017호,https://cdn.purplesto.re/media/store/sale/main_image/lotus_cat_B020CF01_thumb01.png
332,고양이,고! (GO!),핏프리 그레인프리 치킨칠면조오리,"키튼,어덜트,시니어,전연령",건사료,"닭고기, 칠면조, 오리, 송어, 완두콩, 감자, 타피오카, 연어오일, 타우린, 비타민합제(비타민A, D3, E, C 등), 미량광물질류합제(아연, 철, 구리 등), L-리진",조단백 45.0%  조지방 18.0%  칼슘 1.9%  인 1.6%  수분 10.0%,그레인프리,3.6kg,"4,298 kcal/kg","닭고기, 칠면조, 오리","연령구분 키튼,어덜트,시니어,전연령 푸드타입 건사료 중량 3.6kg 주재료 닭고기, 칠면조, 오리 식단정보 그레인프리 칼로리 4,298 kcal/kg 원산지/제조사 캐나다/Petcurean Pet Nutrition Inc.",캐나다/Petcurean Pet Nutrition Inc.,제 서울-19594호,https://cdn.purplesto.re/media/store/sale/main_image/go_cat_B010CF02_thumb01.png
333,고양이,게더 (GATHER),프리에이커 치킨 어덜트,"어덜트,시니어",건사료,"유기농 닭고기, 유기농 건조 닭고기, 유기농 완두콩, 렌틸콩, 닭지방, 유기농 아마씨, 천연닭고기향, 블루베리, 크랜베리, 계란껍질분말, 비타민합제(비타민 A, 비타민D3, 비타민E, 나이아신, L-아스코빌-2-폴리인산, 티아민 모노니트레이트, d-판토텐산칼슘, 리보플라빈, 염산피리독신, 엽산, 비오틴, 비타민B12), 미량광물질류합제(아연단백질화합분, 철단백질화합분, 구리단백질화합물, 망간단백질화합물, 요오드산칼슘, 아셀렌산나트륨), DL-메티오닌, 타우린, 건조 로즈마리",조단백 29%  조지방 15%  칼슘 1.4%  인 0.6%  수분 10%,"그레인프리,글루텐프리,비유전자변형",1kg,"3,664 kcal/kg","유기농 닭, 유기농 완두콩, 렌즈콩","연령구분 어덜트,시니어 푸드타입 건사료 중량 1kg 주재료 유기농 닭, 유기농 완두콩, 렌즈콩 식단정보 그레인프리,글루텐프리,비유전자변형 칼로리 3,664 kcal/kg 원산지/제조사 캐나다/Petcurean Pet Nutrition Inc.",캐나다/Petcurean Pet Nutrition Inc.,제 서울-19594호,https://cdn.purplesto.re/media/store/sale/main_image/gather_cat_B009CF01_thumb01.png
334,고양이,보레알 (BOREAL),주식캔 치킨&연어,"어덜트,시니어",습식 사료,"치킨, 치킨육수, 연어, 치킨간, 완두콩, 강낭콩, 계란, 레시틴, 탄산칼슘, 아마씨, 콜린클로라이드, 일인산나트륨, 식물성오일, 소금, DL-메티오닌, 유카시데게라추출물, 완두콩섬유질, 블루베리, 블랙베리, 사과, 석류, 크랜베리, 타우린, L-아스코르빌-2-폴리포스페이트(비타민C의 공급원), 아연아미노산복합체, 비타민E, 황산제일철, 철아미노산복합체, 황산아연, 니아신, 티아민모노나이트레이트, 구리프로테인산염, 비타민A, 셀렌산나트륨, 황산망간, 망간아미노산복합체, D-칼슘판토테네이트, 피리독신염산염, 리보플라빈, 비오틴, 비타민D3, 비타민B12, 요오드산칼슘, 엽산.",조단백 7.2%  조지방 6.75%  칼슘 0.2%  인 0.18%  수분 85%,"검류미함유,그레인프리,글루텐프리","80g, 156g","1,050 kcal/kg","치킨, 치킨육수, 연어","연령구분 어덜트,시니어 푸드타입 습식 사료 중량 80g, 156g 주재료 치킨, 치킨육수, 연어 식단정보 검류미함유,그레인프리,글루텐프리 칼로리 1,050 kcal/kg 원산지/제조사 캐나다/Boreal Pet Foods.",캐나다/Boreal Pet Foods.,제 CCBZZ0008호,https://cdn.purplesto.re/media/store/sale/main_image/boreal_cat_B050CF10_thumb01_nOjEU4W.png
335,고양이,카루 (CARU),클래식 칠면조 스튜,"어덜트,시니어",습식사료,"칠면조, 칠면조육수,타피오카전분, 난백, 고구마, 당근, 사과, 천연향,제삼인산칼슘, 염화콜린,타우린,탄산칼슘,민들레 잎사귀,염화칼륨, 비타민 비타민 A 보충제,비타민D3 보충제, 비타민E보충제, 비타민 B1 질산염,나이아신 보충제(비타민B), 피리독신염산염(비타민 B6), 판토텐산칼슘(비타민B5), 리보플라빈보충제(비타민 B2), 엽산,비오틴(비타민 B7), 비타민B12 보충제], 미네랄(아연 아미노산,철아미노산, 구리 아미노산, 망간 아미노산, 마그네슘아미노산, 요오드아미노산, 아셀렌산나트륨)",조단백 11%  조지방 2.5%  칼슘 0.2%  인 0.15%  수분 82%,"검류미함유,그레인프리,글루텐프리,비유전자변형",170g,"1,037 kcal/kg (150 kcal/팩)","칠면조, 칠면조 육수, 타피오카 전분","연령구분 어덜트,시니어 푸드타입 습식사료 중량 170g 주재료 칠면조, 칠면조 육수, 타피오카 전분 식단정보 검류미함유,그레인프리,글루텐프리,비유전자변형 칼로리 1,037 kcal/kg (150 kcal/팩) 원산지/제조사 미국/Caru Pet Food",미국/Caru Pet Food,제 서울-19744호,https://cdn.purplesto.re/media/store/sale/main_image/caru_cat_B033CF04_thumb01.png
336,고양이,게더 (GATHER),"프리에이커 치킨 어덜트, 유통기한 21년 05월 16일","어덜트,시니어",건사료,"유기농 닭고기, 유기농 건조 닭고기, 유기농 완두콩, 렌틸콩, 닭지방, 유기농 아마씨, 천연닭고기향, 블루베리, 크랜베리, 계란껍질분말, 비타민합제(비타민 A, 비타민D3, 비타민E, 나이아신, L-아스코빌-2-폴리인산, 티아민 모노니트레이트, d-판토텐산칼슘, 리보플라빈, 염산피리독신, 엽산, 비오틴, 비타민B12), 미량광물질류합제(아연단백질화합분, 철단백질화합분, 구리단백질화합물, 망간단백질화합물, 요오드산칼슘, 아셀렌산나트륨), DL-메티오닌, 타우린, 건조 로즈마리",조단백 29%  조지방 15%  칼슘 1.4%  인 0.6%  수분 10%,"그레인프리,글루텐프리,비유전자변형",100g,"3,664 kcal/kg","유기농 닭, 유기농 완두콩, 렌즈콩","연령구분 어덜트,시니어 푸드타입 건사료 중량 100g 주재료 유기농 닭, 유기농 완두콩, 렌즈콩 식단정보 그레인프리,글루텐프리,비유전자변형 칼로리 3,664 kcal/kg 원산지/제조사 캐나다/Petcurean Pet Nutrition Inc.",캐나다/Petcurean Pet Nutrition Inc.,제 서울-19594호,https://cdn.purplesto.re/media/store/sale/main_image/gather_cat_B009CF01_thumb02.png
337,고양이,뉴로 (NULO),뉴로 프리스타일 그레인프리 닭고기&대구,"키튼,어덜트,시니어,전연령",건사료,"닭고기, 칠면조, 대구, 완두콩, 렌틸콩, 닭고기지방, 천연향, 콩섬유질, 아마씨, 건조치커리뿌리, 건조켈프, 건조고구마, 건조크랜베리, 탄산칼슘, DL-메티오닌, 타우린, 아연단백질, 염화콜린, 비타민E, L-아스코르빌-2-폴리포스페이트(비타민C공급원), 철단백질, 니아신, 구리 단백질, 티아민모노니트레이트, 판토텐산칼슘, 비타민A, 산화망간, 피리독신염산염, 소디움셀레 나이트, 리보플라빈, 건조바실러스발효균, 유카시데게라추출물, 비타민B12, 요오드산칼슘, 엽산, 로즈마리추출물",조단백 42%  조지방 12%  칼슘 1.3%  인 0.9%  수분 10%,"그레인프리,글루텐프리,비유전자변형,유산균",2.2kg,"3,868 kcal/kg","닭고기, 칠면조, 대구","연령구분 키튼,어덜트,시니어,전연령 푸드타입 건사료 중량 2.2kg 주재료 닭고기, 칠면조, 대구 식단정보 그레인프리,글루텐프리,비유전자변형,유산균 칼로리 3,868 kcal/kg 원산지/제조사 미국/Nulo Inc",미국/Nulo Inc,서울-23093호,https://cdn.purplesto.re/media/store/sale/main_image/nulo_cat_B137CF06_thumb01.png
